1 seconds          ,5 seconds           ,10 seconds          ,15 seconds          ,20 seconds          ,25 seconds          ,30 seconds          ,35 seconds          ,40 seconds          ,45 seconds          ,50 seconds          ,55 seconds          ,60 seconds          ,65 seconds          ,71 seconds          ,75 seconds          ,80 seconds          ,85 seconds          ,90 seconds         ,95 seconds         ,100 seconds        ,105 seconds        ,110 seconds        ,115 seconds        ,120 seconds
19.17529411764706  , 22.531764705882352 , 28.125882352941176 , 32.601176470588236 , 33.72              , 35.957647058823525 , 40.43294117647059  , 42.67058823529412  , 46.027058823529416 , 50.50235294117647  , 48.26470588235294  , 39.31411764705882  , 57.21529411764706  , 57.21529411764706  , 49.38352941176471  , 52.739999999999995 , 48.26470588235294  , 41.55176470588235  ,30.363529411764706 ,29.24470588235294  ,28.125882352941176 ,28.125882352941176 ,28.125882352941176 ,28.125882352941176 ,27.007058823529412
19.17529411764706  , 23.650588235294116 , 29.24470588235294  , 32.601176470588236 , 34.83882352941177  , 38.19529411764706  , 41.55176470588235  , 44.908235294117645 , 48.26470588235294  , 52.739999999999995 , 50.50235294117647  , 41.55176470588235  , 58.33411764705883  , 58.33411764705883  , 51.62117647058824  , 54.977647058823536 , 49.38352941176471  , 41.55176470588235  ,31.48235294117647  ,29.24470588235294  ,28.125882352941176 ,28.125882352941176 ,27.007058823529412 ,29.24470588235294  ,27.007058823529412
19.17529411764706  , 23.650588235294116 , 29.24470588235294  , 33.72              , 34.83882352941177  , 39.31411764705882  , 41.55176470588235  , 46.027058823529416 , 50.50235294117647  , 54.977647058823536 , 52.739999999999995 , 42.67058823529412  , 61.690588235294115 , 60.57176470588236  , 52.739999999999995 , 57.21529411764706  , 50.50235294117647  , 43.78941176470588  ,31.48235294117647  ,29.24470588235294  ,28.125882352941176 ,28.125882352941176 ,27.007058823529412 ,29.24470588235294  ,27.007058823529412
20.294117647058822 , 23.650588235294116 , 30.363529411764706 , 33.72              , 35.957647058823525 , 40.43294117647059  , 42.67058823529412  , 47.14588235294117  , 52.739999999999995 , 58.33411764705883  , 54.977647058823536 , 43.78941176470588  , 63.92823529411764  , 62.809411764705885 , 54.977647058823536 , 59.45294117647059  , 52.739999999999995 , 44.908235294117645 ,31.48235294117647  ,30.363529411764706 ,30.363529411764706 ,29.24470588235294  ,28.125882352941176 ,30.363529411764706 ,28.125882352941176
20.294117647058822 , 23.650588235294116 , 31.48235294117647  , 34.83882352941177  , 38.19529411764706  , 41.55176470588235  , 43.78941176470588  , 48.26470588235294  , 54.977647058823536 , 60.57176470588236  , 56.09647058823529  , 44.908235294117645 , 67.28470588235295  , 66.16588235294118  , 56.09647058823529  , 60.57176470588236  , 53.858823529411765 , 46.027058823529416 ,31.48235294117647  ,29.24470588235294  ,30.363529411764706 ,29.24470588235294  ,28.125882352941176 ,30.363529411764706 ,28.125882352941176
20.294117647058822 , 24.769411764705882 , 32.601176470588236 , 35.957647058823525 , 40.43294117647059  , 43.78941176470588  , 46.027058823529416 , 50.50235294117647  , 57.21529411764706  , 62.809411764705885 , 60.57176470588236  , 46.027058823529416 , 69.52235294117648  , 68.40352941176471  , 57.21529411764706  , 61.690588235294115 , 53.858823529411765 , 47.14588235294117  ,31.48235294117647  ,30.363529411764706 ,30.363529411764706 ,29.24470588235294  ,29.24470588235294  ,31.48235294117647  ,28.125882352941176
20.294117647058822 , 25.88823529411765  , 33.72              , 37.076470588235296 , 41.55176470588235  , 44.908235294117645 , 48.26470588235294  , 51.62117647058824  , 59.45294117647059  , 66.16588235294118  , 62.809411764705885 , 47.14588235294117  , 72.87882352941176  , 70.64117647058823  , 59.45294117647059  , 63.92823529411764  , 54.977647058823536 , 48.26470588235294  ,31.48235294117647  ,31.48235294117647  ,30.363529411764706 ,29.24470588235294  ,29.24470588235294  ,31.48235294117647  ,28.125882352941176
20.294117647058822 , 27.007058823529412 , 34.83882352941177  , 39.31411764705882  , 42.67058823529412  , 46.027058823529416 , 49.38352941176471  , 54.977647058823536 , 61.690588235294115 , 69.52235294117648  , 66.16588235294118  , 49.38352941176471  , 76.23529411764706  , 73.99764705882353  , 61.690588235294115 , 66.16588235294118  , 57.21529411764706  , 49.38352941176471  ,33.72              ,31.48235294117647  ,30.363529411764706 ,29.24470588235294  ,29.24470588235294  ,30.363529411764706 ,28.125882352941176
20.294117647058822 , 27.007058823529412 , 34.83882352941177  , 40.43294117647059  , 44.908235294117645 , 47.14588235294117  , 51.62117647058824  , 57.21529411764706  , 63.92823529411764  , 72.87882352941176  , 68.40352941176471  , 51.62117647058824  , 79.59176470588235  , 76.23529411764706  , 63.92823529411764  , 67.28470588235295  , 59.45294117647059  , 50.50235294117647  ,33.72              ,31.48235294117647  ,31.48235294117647  ,30.363529411764706 ,29.24470588235294  ,30.363529411764706 ,28.125882352941176
20.294117647058822 , 28.125882352941176 , 35.957647058823525 , 41.55176470588235  , 47.14588235294117  , 49.38352941176471  , 54.977647058823536 , 60.57176470588236  , 67.28470588235295  , 76.23529411764706  , 71.76              , 53.858823529411765 , 84.06705882352942  , 78.4729411764706   , 63.92823529411764  , 69.52235294117648  , 61.690588235294115 , 50.50235294117647  ,33.72              ,31.48235294117647  ,31.48235294117647  ,31.48235294117647  ,31.48235294117647  ,30.363529411764706 ,28.125882352941176
21.41294117647059  , 29.24470588235294  , 38.19529411764706  , 43.78941176470588  , 48.26470588235294  , 51.62117647058824  , 57.21529411764706  , 63.92823529411764  , 71.76              , 79.59176470588235  , 75.1164705882353   , 56.09647058823529  , 88.54235294117649  , 80.71058823529413  , 66.16588235294118  , 70.64117647058823  , 62.809411764705885 , 51.62117647058824  ,34.83882352941177  ,32.601176470588236 ,32.601176470588236 ,31.48235294117647  ,31.48235294117647  ,31.48235294117647  ,28.125882352941176
22.531764705882352 , 30.363529411764706 , 40.43294117647059  , 46.027058823529416 , 50.50235294117647  , 53.858823529411765 , 59.45294117647059  , 67.28470588235295  , 75.1164705882353   , 81.82941176470588  , 78.4729411764706   , 58.33411764705883  , 90.78              , 84.06705882352942  , 69.52235294117648  , 72.87882352941176  , 63.92823529411764  , 52.739999999999995 ,34.83882352941177  ,33.72              ,32.601176470588236 ,31.48235294117647  ,31.48235294117647  ,32.601176470588236 ,29.24470588235294
22.531764705882352 , 31.48235294117647  , 41.55176470588235  , 47.14588235294117  , 52.739999999999995 , 56.09647058823529  , 61.690588235294115 , 69.52235294117648  , 77.35411764705883  , 85.18588235294119  , 81.82941176470588  , 60.57176470588236  , 95.25529411764707  , 87.4235294117647   , 71.76              , 75.1164705882353   , 65.04705882352941  , 54.977647058823536 ,35.957647058823525 ,33.72              ,32.601176470588236 ,32.601176470588236 ,31.48235294117647  ,32.601176470588236 ,29.24470588235294
21.41294117647059  , 31.48235294117647  , 42.67058823529412  , 49.38352941176471  , 54.977647058823536 , 58.33411764705883  , 65.04705882352941  , 75.1164705882353   , 81.82941176470588  , 89.66117647058825  , 87.4235294117647   , 62.809411764705885 , 99.73058823529412  , 90.78              , 73.99764705882353  , 76.23529411764706  , 67.28470588235295  , 56.09647058823529  ,35.957647058823525 ,33.72              ,33.72              ,32.601176470588236 ,32.601176470588236 ,32.601176470588236 ,29.24470588235294
21.41294117647059  , 31.48235294117647  , 43.78941176470588  , 50.50235294117647  , 57.21529411764706  , 61.690588235294115 , 68.40352941176471  , 77.35411764705883  , 86.30470588235295  , 94.1364705882353   , 91.89882352941177  , 66.16588235294118  ,105.32470588235294  , 94.1364705882353   , 76.23529411764706  , 78.4729411764706   , 68.40352941176471  , 57.21529411764706  ,37.076470588235296 ,34.83882352941177  ,34.83882352941177  ,33.72              ,32.601176470588236 ,32.601176470588236 ,30.363529411764706
22.531764705882352 , 33.72              , 46.027058823529416 , 52.739999999999995 , 59.45294117647059  , 65.04705882352941  , 71.76              , 81.82941176470588  , 90.78              , 98.61176470588236  , 96.37411764705882  , 68.40352941176471  ,109.8               , 97.4929411764706   , 78.4729411764706   , 80.71058823529413  , 69.52235294117648  , 58.33411764705883  ,39.31411764705882  ,35.957647058823525 ,35.957647058823525 ,33.72              ,32.601176470588236 ,32.601176470588236 ,31.48235294117647
24.769411764705882 , 34.83882352941177  , 47.14588235294117  , 54.977647058823536 , 61.690588235294115 , 68.40352941176471  , 75.1164705882353   , 85.18588235294119  , 94.1364705882353   ,103.08705882352942  ,100.84941176470588  , 71.76              ,114.27529411764706  , 99.73058823529412  , 80.71058823529413  , 82.94823529411765  , 70.64117647058823  , 59.45294117647059  ,39.31411764705882  ,37.076470588235296 ,35.957647058823525 ,34.83882352941177  ,33.72              ,33.72              ,31.48235294117647
22.531764705882352 , 34.83882352941177  , 49.38352941176471  , 57.21529411764706  , 65.04705882352941  , 71.76              , 79.59176470588235  , 88.54235294117649  , 99.73058823529412  ,108.68117647058824  ,103.08705882352942  , 75.1164705882353   ,118.75058823529412  ,104.20588235294119  , 84.06705882352942  , 84.06705882352942  , 71.76              , 61.690588235294115 ,40.43294117647059  ,38.19529411764706  ,37.076470588235296 ,34.83882352941177  ,34.83882352941177  ,33.72              ,31.48235294117647
22.531764705882352 , 35.957647058823525 , 50.50235294117647  , 58.33411764705883  , 67.28470588235295  , 76.23529411764706  , 82.94823529411765  , 93.01764705882354  ,105.32470588235294  ,112.03764705882354  ,107.56235294117648  , 78.4729411764706   ,124.34470588235295  ,106.44352941176471  , 86.30470588235295  , 85.18588235294119  , 73.99764705882353  , 62.809411764705885 ,40.43294117647059  ,38.19529411764706  ,37.076470588235296 ,35.957647058823525 ,34.83882352941177  ,33.72              ,31.48235294117647
23.650588235294116 , 37.076470588235296 , 52.739999999999995 , 61.690588235294115 , 71.76              , 79.59176470588235  , 86.30470588235295  , 97.4929411764706   ,109.8               ,117.63176470588236  ,113.1564705882353   , 82.94823529411765  ,128.82              ,110.91882352941178  , 89.66117647058825  , 87.4235294117647   , 76.23529411764706  , 63.92823529411764  ,41.55176470588235  ,39.31411764705882  ,38.19529411764706  ,37.076470588235296 ,34.83882352941177  ,34.83882352941177  ,31.48235294117647
23.650588235294116 , 38.19529411764706  , 54.977647058823536 , 65.04705882352941  , 73.99764705882353  , 81.82941176470588  , 90.78              ,100.84941176470588  ,114.27529411764706  ,122.10705882352941  ,116.51294117647059  , 86.30470588235295  ,132.17647058823528  ,114.27529411764706  , 90.78              , 89.66117647058825  , 78.4729411764706   , 63.92823529411764  ,42.67058823529412  ,40.43294117647059  ,39.31411764705882  ,37.076470588235296 ,35.957647058823525 ,34.83882352941177  ,32.601176470588236
24.769411764705882 , 40.43294117647059  , 56.09647058823529  , 68.40352941176471  , 78.4729411764706   , 84.06705882352942  , 95.25529411764707  ,106.44352941176471  ,118.75058823529412  ,127.70117647058824  ,123.22588235294118  , 89.66117647058825  ,137.77058823529413  ,117.63176470588236  , 93.01764705882354  , 90.78              , 79.59176470588235  , 66.16588235294118  ,43.78941176470588  ,40.43294117647059  ,41.55176470588235  ,37.076470588235296 ,37.076470588235296 ,35.957647058823525 ,33.72
25.88823529411765  , 41.55176470588235  , 59.45294117647059  , 71.76              , 81.82941176470588  , 88.54235294117649  , 99.73058823529412  ,110.91882352941178  ,124.34470588235295  ,133.29529411764707  ,127.70117647058824  , 95.25529411764707  ,144.4835294117647   ,120.98823529411766  , 95.25529411764707  , 91.89882352941177  , 79.59176470588235  , 67.28470588235295  ,43.78941176470588  ,41.55176470588235  ,41.55176470588235  ,38.19529411764706  ,37.076470588235296 ,35.957647058823525 ,33.72
25.88823529411765  , 42.67058823529412  , 62.809411764705885 , 75.1164705882353   , 85.18588235294119  , 93.01764705882354  ,103.08705882352942  ,116.51294117647059  ,129.93882352941176  ,137.77058823529413  ,133.29529411764707  , 99.73058823529412  ,150.07764705882352  ,125.46352941176471  , 97.4929411764706   , 94.1364705882353   , 81.82941176470588  , 68.40352941176471  ,47.14588235294117  ,42.67058823529412  ,41.55176470588235  ,39.31411764705882  ,38.19529411764706  ,35.957647058823525 ,32.601176470588236
25.88823529411765  , 43.78941176470588  , 65.04705882352941  , 79.59176470588235  , 89.66117647058825  , 97.4929411764706   ,107.56235294117648  ,120.98823529411766  ,134.41411764705882  ,143.36470588235295  ,138.8894117647059   ,104.20588235294119  ,155.67176470588237  ,127.70117647058824  , 99.73058823529412  , 96.37411764705882  , 82.94823529411765  , 69.52235294117648  ,47.14588235294117  ,43.78941176470588  ,41.55176470588235  ,40.43294117647059  ,38.19529411764706  ,37.076470588235296 ,32.601176470588236
27.007058823529412 , 46.027058823529416 , 67.28470588235295  , 82.94823529411765  , 94.1364705882353   ,103.08705882352942  ,113.1564705882353   ,125.46352941176471  ,140.00823529411764  ,151.1964705882353   ,143.36470588235295  ,108.68117647058824  ,161.26588235294116  ,133.29529411764707  ,103.08705882352942  , 96.37411764705882  , 84.06705882352942  , 69.52235294117648  ,47.14588235294117  ,44.908235294117645 ,42.67058823529412  ,40.43294117647059  ,39.31411764705882  ,37.076470588235296 ,33.72
27.007058823529412 , 47.14588235294117  , 69.52235294117648  , 86.30470588235295  , 97.4929411764706   ,108.68117647058824  ,117.63176470588236  ,131.05764705882353  ,146.72117647058823  ,155.67176470588237  ,148.95882352941175  ,112.03764705882354  ,167.97882352941176  ,135.5329411764706   ,105.32470588235294  , 98.61176470588236  , 85.18588235294119  , 71.76              ,48.26470588235294  ,46.027058823529416 ,44.908235294117645 ,41.55176470588235  ,39.31411764705882  ,37.076470588235296 ,33.72
28.125882352941176 , 48.26470588235294  , 73.99764705882353  , 89.66117647058825  ,103.08705882352942  ,112.03764705882354  ,123.22588235294118  ,137.77058823529413  ,151.1964705882353   ,164.62235294117647  ,155.67176470588237  ,117.63176470588236  ,173.57294117647058  ,140.00823529411764  ,108.68117647058824  ,100.84941176470588  , 85.18588235294119  , 72.87882352941176  ,49.38352941176471  ,46.027058823529416 ,46.027058823529416 ,41.55176470588235  ,40.43294117647059  ,38.19529411764706  ,33.72
29.24470588235294  , 49.38352941176471  , 77.35411764705883  , 94.1364705882353   ,107.56235294117648  ,116.51294117647059  ,127.70117647058824  ,143.36470588235295  ,159.02823529411762  ,169.09764705882353  ,160.1470588235294   ,123.22588235294118  ,179.1670588235294   ,143.36470588235295  ,112.03764705882354  ,101.96823529411766  , 87.4235294117647   , 73.99764705882353  ,50.50235294117647  ,47.14588235294117  ,46.027058823529416 ,42.67058823529412  ,40.43294117647059  ,38.19529411764706  ,34.83882352941177
29.24470588235294  , 50.50235294117647  , 79.59176470588235  , 98.61176470588236  ,113.1564705882353   ,122.10705882352941  ,134.41411764705882  ,148.95882352941175  ,164.62235294117647  ,175.81058823529412  ,169.09764705882353  ,127.70117647058824  ,184.76117647058823  ,145.60235294117646  ,113.1564705882353   ,105.32470588235294  , 89.66117647058825  , 76.23529411764706  ,50.50235294117647  ,47.14588235294117  ,47.14588235294117  ,42.67058823529412  ,40.43294117647059  ,38.19529411764706  ,34.83882352941177
30.363529411764706 , 51.62117647058824  , 82.94823529411765  ,103.08705882352942  ,118.75058823529412  ,127.70117647058824  ,140.00823529411764  ,154.55294117647057  ,171.33529411764707  ,182.5235294117647   ,173.57294117647058  ,133.29529411764707  ,191.47411764705882  ,147.84              ,115.39411764705883  ,106.44352941176471  , 89.66117647058825  , 77.35411764705883  ,51.62117647058824  ,47.14588235294117  ,47.14588235294117  ,43.78941176470588  ,41.55176470588235  ,39.31411764705882  ,34.83882352941177
31.48235294117647  , 54.977647058823536 , 87.4235294117647   ,107.56235294117648  ,123.22588235294118  ,133.29529411764707  ,144.4835294117647   ,161.26588235294116  ,178.04823529411763  ,188.1176470588235   ,180.28588235294117  ,137.77058823529413  ,197.06823529411764  ,151.1964705882353   ,117.63176470588236  ,107.56235294117648  , 90.78              , 78.4729411764706   ,51.62117647058824  ,48.26470588235294  ,48.26470588235294  ,43.78941176470588  ,41.55176470588235  ,39.31411764705882  ,37.076470588235296
31.48235294117647  , 56.09647058823529  , 89.66117647058825  ,112.03764705882354  ,128.82              ,137.77058823529413  ,150.07764705882352  ,166.85999999999999  ,183.64235294117645  ,193.71176470588236  ,186.99882352941174  ,143.36470588235295  ,201.5435294117647   ,153.43411764705883  ,118.75058823529412  ,109.8               , 93.01764705882354  , 80.71058823529413  ,51.62117647058824  ,48.26470588235294  ,48.26470588235294  ,44.908235294117645 ,41.55176470588235  ,40.43294117647059  ,37.076470588235296
32.601176470588236 , 57.21529411764706  , 91.89882352941177  ,115.39411764705883  ,133.29529411764707  ,143.36470588235295  ,156.7905882352941   ,172.45411764705884  ,189.2364705882353   ,200.42470588235295  ,191.47411764705882  ,147.84              ,206.01882352941175  ,157.90941176470588  ,122.10705882352941  ,112.03764705882354  , 95.25529411764707  , 80.71058823529413  ,52.739999999999995 ,48.26470588235294  ,49.38352941176471  ,44.908235294117645 ,41.55176470588235  ,40.43294117647059  ,37.076470588235296
32.601176470588236 , 58.33411764705883  , 94.1364705882353   ,119.8694117647059   ,136.65176470588236  ,150.07764705882352  ,161.26588235294116  ,178.04823529411763  ,195.94941176470587  ,206.01882352941175  ,197.06823529411764  ,153.43411764705883  ,212.73176470588234  ,159.02823529411762  ,123.22588235294118  ,113.1564705882353   , 97.4929411764706   , 82.94823529411765  ,53.858823529411765 ,49.38352941176471  ,49.38352941176471  ,46.027058823529416 ,41.55176470588235  ,41.55176470588235  ,37.076470588235296
33.72              , 60.57176470588236  , 98.61176470588236  ,123.22588235294118  ,142.24588235294118  ,154.55294117647057  ,167.97882352941176  ,184.76117647058823  ,200.42470588235295  ,212.73176470588234  ,203.78117647058824  ,159.02823529411762  ,217.20705882352942  ,160.1470588235294   ,124.34470588235295  ,114.27529411764706  , 98.61176470588236  , 82.94823529411765  ,53.858823529411765 ,49.38352941176471  ,50.50235294117647  ,46.027058823529416 ,42.67058823529412  ,41.55176470588235  ,37.076470588235296
34.83882352941177  , 62.809411764705885 ,101.96823529411766  ,127.70117647058824  ,145.60235294117646  ,161.26588235294116  ,172.45411764705884  ,190.35529411764708  ,207.13764705882355  ,216.08823529411765  ,208.2564705882353   ,166.85999999999999  ,220.5635294117647   ,162.38470588235296  ,126.58235294117648  ,114.27529411764706  , 99.73058823529412  , 84.06705882352942  ,54.977647058823536 ,50.50235294117647  ,50.50235294117647  ,46.027058823529416 ,42.67058823529412  ,42.67058823529412  ,37.076470588235296
34.83882352941177  , 65.04705882352941  ,105.32470588235294  ,132.17647058823528  ,151.1964705882353   ,165.74117647058824  ,179.1670588235294   ,198.1870588235294   ,212.73176470588234  ,222.80117647058822  ,214.96941176470585  ,172.45411764705884  ,223.92              ,164.62235294117647  ,127.70117647058824  ,116.51294117647059  , 99.73058823529412  , 85.18588235294119  ,56.09647058823529  ,50.50235294117647  ,50.50235294117647  ,47.14588235294117  ,43.78941176470588  ,43.78941176470588  ,38.19529411764706
35.957647058823525 , 67.28470588235295  ,107.56235294117648  ,135.5329411764706   ,155.67176470588237  ,172.45411764705884  ,184.76117647058823  ,203.78117647058824  ,220.5635294117647   ,228.39529411764707  ,218.32588235294116  ,180.28588235294117  ,228.39529411764707  ,165.74117647058824  ,128.82              ,116.51294117647059  ,103.08705882352942  , 86.30470588235295  ,56.09647058823529  ,50.50235294117647  ,50.50235294117647  ,47.14588235294117  ,43.78941176470588  ,43.78941176470588  ,38.19529411764706
37.076470588235296 , 68.40352941176471  ,110.91882352941178  ,138.8894117647059   ,160.1470588235294   ,176.92941176470586  ,190.35529411764708  ,210.49411764705883  ,227.2764705882353   ,233.9894117647059   ,223.92              ,184.76117647058823  ,232.8705882352941   ,165.74117647058824  ,128.82              ,116.51294117647059  ,103.08705882352942  , 87.4235294117647   ,57.21529411764706  ,50.50235294117647  ,51.62117647058824  ,47.14588235294117  ,44.908235294117645 ,44.908235294117645 ,37.076470588235296
37.076470588235296 , 69.52235294117648  ,113.1564705882353   ,143.36470588235295  ,164.62235294117647  ,180.28588235294117  ,195.94941176470587  ,216.08823529411765  ,231.75176470588235  ,239.5835294117647   ,229.5141176470588   ,191.47411764705882  ,236.2270588235294   ,165.74117647058824  ,129.93882352941176  ,117.63176470588236  ,103.08705882352942  , 87.4235294117647   ,58.33411764705883  ,51.62117647058824  ,51.62117647058824  ,48.26470588235294  ,44.908235294117645 ,46.027058823529416 ,38.19529411764706
38.19529411764706  , 72.87882352941176  ,116.51294117647059  ,145.60235294117646  ,169.09764705882353  ,184.76117647058823  ,202.66235294117647  ,221.68235294117645  ,237.34588235294117  ,245.17764705882354  ,233.9894117647059   ,198.1870588235294   ,239.5835294117647   ,167.97882352941176  ,132.17647058823528  ,117.63176470588236  ,103.08705882352942  , 88.54235294117649  ,58.33411764705883  ,51.62117647058824  ,52.739999999999995 ,48.26470588235294  ,46.027058823529416 ,47.14588235294117  ,38.19529411764706
38.19529411764706  , 73.99764705882353  ,118.75058823529412  ,150.07764705882352  ,171.33529411764707  ,190.35529411764708  ,207.13764705882355  ,227.2764705882353   ,242.94              ,248.53411764705882  ,238.46470588235294  ,202.66235294117647  ,242.94              ,167.97882352941176  ,132.17647058823528  ,117.63176470588236  ,103.08705882352942  , 89.66117647058825  ,59.45294117647059  ,52.739999999999995 ,52.739999999999995 ,48.26470588235294  ,46.027058823529416 ,47.14588235294117  ,39.31411764705882
39.31411764705882  , 75.1164705882353   ,120.98823529411766  ,152.31529411764706  ,175.81058823529412  ,193.71176470588236  ,213.8505882352941   ,233.9894117647059   ,246.29647058823528  ,254.12823529411764  ,242.94              ,208.2564705882353   ,246.29647058823528  ,167.97882352941176  ,132.17647058823528  ,117.63176470588236  ,104.20588235294119  , 89.66117647058825  ,60.57176470588236  ,53.858823529411765 ,53.858823529411765 ,49.38352941176471  ,46.027058823529416 ,48.26470588235294  ,39.31411764705882
40.43294117647059  , 78.4729411764706   ,124.34470588235295  ,155.67176470588237  ,178.04823529411763  ,199.30588235294118  ,218.32588235294116  ,238.46470588235294  ,253.0094117647059   ,257.48470588235296  ,246.29647058823528  ,213.8505882352941   ,249.65294117647056  ,169.09764705882353  ,132.17647058823528  ,117.63176470588236  ,104.20588235294119  , 90.78              ,61.690588235294115 ,54.977647058823536 ,53.858823529411765 ,50.50235294117647  ,47.14588235294117  ,48.26470588235294  ,40.43294117647059
