1 seconds,15 seconds,30 seconds,45 seconds,60 seconds,75 seconds,90 seconds,105 seconds,120 seconds
32.601176470588236,98.61176470588236,153.43411764705883,214.96941176470585,141.1270588235294,100.84941176470588,50.50235294117647,42.67058823529412,34.83882352941177
33.72,103.08705882352942,160.1470588235294,219.44470588235293,147.84,103.08705882352942,51.62117647058824,42.67058823529412,34.83882352941177
34.83882352941177,107.56235294117648,165.74117647058824,225.0388235294118,152.31529411764706,105.32470588235294,51.62117647058824,42.67058823529412,34.83882352941177
34.83882352941177,112.03764705882354,171.33529411764707,230.63294117647058,156.7905882352941,106.44352941176471,51.62117647058824,43.78941176470588,35.957647058823525
35.957647058823525,115.39411764705883,178.04823529411763,236.2270588235294,162.38470588235296,108.68117647058824,52.739999999999995,44.908235294117645,35.957647058823525
37.076470588235296,119.8694117647059,183.64235294117645,240.70235294117646,169.09764705882353,109.8,53.858823529411765,44.908235294117645,35.957647058823525
37.076470588235296,123.22588235294118,186.99882352941174,246.29647058823528,174.69176470588235,112.03764705882354,53.858823529411765,44.908235294117645,37.076470588235296
38.19529411764706,127.70117647058824,192.5929411764706,249.65294117647056,179.1670588235294,113.1564705882353,54.977647058823536,46.027058823529416,37.076470588235296
38.19529411764706,132.17647058823528,198.1870588235294,254.12823529411764,184.76117647058823,114.27529411764706,56.09647058823529,46.027058823529416,37.076470588235296
39.31411764705882,135.5329411764706,202.66235294117647,257.48470588235296,191.47411764705882,114.27529411764706,56.09647058823529,46.027058823529416,37.076470588235296
40.43294117647059,138.8894117647059,207.13764705882355,260.84117647058827,197.06823529411764,116.51294117647059,57.21529411764706,47.14588235294117,38.19529411764706
40.43294117647059,143.36470588235295,210.49411764705883,265.3164705882353,203.78117647058824,116.51294117647059,58.33411764705883,48.26470588235294,38.19529411764706
41.55176470588235,145.60235294117646,216.08823529411765,268.6729411764706,208.2564705882353,116.51294117647059,58.33411764705883,48.26470588235294,38.19529411764706
42.67058823529412,150.07764705882352,220.5635294117647,272.0294117647059,214.96941176470585,117.63176470588236,59.45294117647059,48.26470588235294,39.31411764705882
42.67058823529412,152.31529411764706,225.0388235294118,276.50470588235294,220.5635294117647,117.63176470588236,60.57176470588236,49.38352941176471,39.31411764705882
44.908235294117645,155.67176470588237,227.2764705882353,278.7423529411765,226.15764705882353,117.63176470588236,61.690588235294115,50.50235294117647,39.31411764705882
44.908235294117645,159.02823529411762,230.63294117647058,284.3364705882353,231.75176470588235,117.63176470588236,61.690588235294115,50.50235294117647,39.31411764705882
46.027058823529416,161.26588235294116,233.9894117647059,286.5741176470588,238.46470588235294,117.63176470588236,62.809411764705885,51.62117647058824,41.55176470588235
46.027058823529416,164.62235294117647,236.2270588235294,291.0494117647059,242.94,118.75058823529412,63.92823529411764,51.62117647058824,42.67058823529412
47.14588235294117,167.97882352941176,238.46470588235294,294.40588235294115,247.41529411764705,118.75058823529412,63.92823529411764,52.739999999999995,42.67058823529412
48.26470588235294,170.21647058823527,241.82117647058823,295.5247058823529,251.89058823529413,118.75058823529412,65.04705882352941,52.739999999999995,43.78941176470588
48.26470588235294,172.45411764705884,244.05882352941177,296.64352941176475,257.48470588235296,118.75058823529412,67.28470588235295,53.858823529411765,44.908235294117645
49.38352941176471,174.69176470588235,247.41529411764705,298.88117647058823,261.96000000000004,119.8694117647059,68.40352941176471,54.977647058823536,46.027058823529416
50.50235294117647,178.04823529411763,249.65294117647056,300.0,267.55411764705883,119.8694117647059,70.64117647058823,57.21529411764706,47.14588235294117
50.50235294117647,181.40470588235294,251.89058823529413,300.0,272.0294117647059,120.98823529411766,71.76,58.33411764705883,47.14588235294117
51.62117647058824,184.76117647058823,255.24705882352941,300.0,276.50470588235294,122.10705882352941,71.76,59.45294117647059,49.38352941176471
51.62117647058824,188.1176470588235,257.48470588235296,300.0,279.86117647058825,122.10705882352941,75.1164705882353,59.45294117647059,49.38352941176471
52.739999999999995,191.47411764705882,259.7223529411765,300.0,287.6929411764706,122.10705882352941,76.23529411764706,60.57176470588236,49.38352941176471
53.858823529411765,193.71176470588236,263.0788235294118,300.0,289.9305882352941,123.22588235294118,77.35411764705883,60.57176470588236,50.50235294117647
53.858823529411765,198.1870588235294,265.3164705882353,300.0,294.40588235294115,123.22588235294118,79.59176470588235,61.690588235294115,51.62117647058824
53.858823529411765,200.42470588235295,266.43529411764706,300.0,297.76235294117646,124.34470588235295,80.71058823529413,62.809411764705885,51.62117647058824
53.858823529411765,203.78117647058824,268.6729411764706,300.0,298.88117647058823,125.46352941176471,81.82941176470588,65.04705882352941,52.739999999999995
54.977647058823536,206.01882352941175,270.91058823529414,300.0,298.88117647058823,126.58235294117648,82.94823529411765,66.16588235294118,52.739999999999995
57.21529411764706,208.2564705882353,273.1482352941176,300.0,298.88117647058823,126.58235294117648,82.94823529411765,67.28470588235295,52.739999999999995
57.21529411764706,211.61294117647057,275.38588235294117,300.0,300.0,127.70117647058824,82.94823529411765,67.28470588235295,53.858823529411765
57.21529411764706,216.08823529411765,277.6235294117647,300.0,300.0,128.82,82.94823529411765,66.16588235294118,54.977647058823536
57.21529411764706,218.32588235294116,282.0988235294118,300.0,300.0,129.93882352941176,84.06705882352942,67.28470588235295,54.977647058823536
59.45294117647059,221.68235294117645,284.3364705882353,300.0,300.0,129.93882352941176,85.18588235294119,68.40352941176471,54.977647058823536
60.57176470588236,223.92,289.9305882352941,300.0,300.0,129.93882352941176,86.30470588235295,68.40352941176471,54.977647058823536
60.57176470588236,227.2764705882353,292.16823529411766,300.0,300.0,131.05764705882353,86.30470588235295,68.40352941176471,56.09647058823529
60.57176470588236,229.5141176470588,294.40588235294115,300.0,300.0,132.17647058823528,86.30470588235295,68.40352941176471,57.21529411764706
61.690588235294115,231.75176470588235,296.64352941176475,300.0,300.0,133.29529411764707,86.30470588235295,69.52235294117648,56.09647058823529
61.690588235294115,235.10823529411766,296.64352941176475,300.0,300.0,133.29529411764707,88.54235294117649,70.64117647058823,57.21529411764706
62.809411764705885,238.46470588235294,297.76235294117646,300.0,300.0,133.29529411764707,88.54235294117649,70.64117647058823,57.21529411764706
62.809411764705885,240.70235294117646,297.76235294117646,300.0,300.0,133.29529411764707,88.54235294117649,70.64117647058823,58.33411764705883
63.92823529411764,242.94,298.88117647058823,300.0,300.0,134.41411764705882,89.66117647058825,70.64117647058823,58.33411764705883
63.92823529411764,245.17764705882354,300.0,300.0,300.0,134.41411764705882,89.66117647058825,70.64117647058823,58.33411764705883
63.92823529411764,248.53411764705882,300.0,300.0,300.0,134.41411764705882,89.66117647058825,70.64117647058823,58.33411764705883
63.92823529411764,250.77176470588233,300.0,300.0,300.0,135.5329411764706,90.78,70.64117647058823,58.33411764705883
65.04705882352941,251.89058823529413,300.0,300.0,300.0,135.5329411764706,90.78,70.64117647058823,59.45294117647059
66.16588235294118,253.0094117647059,300.0,300.0,300.0,135.5329411764706,89.66117647058825,70.64117647058823,59.45294117647059
66.16588235294118,255.24705882352941,300.0,300.0,300.0,135.5329411764706,89.66117647058825,69.52235294117648,59.45294117647059
67.28470588235295,257.48470588235296,300.0,300.0,300.0,135.5329411764706,89.66117647058825,69.52235294117648,58.33411764705883
67.28470588235295,257.48470588235296,300.0,300.0,300.0,136.65176470588236,89.66117647058825,69.52235294117648,58.33411764705883
67.28470588235295,258.6035294117647,300.0,300.0,300.0,136.65176470588236,89.66117647058825,69.52235294117648,58.33411764705883
67.28470588235295,259.7223529411765,300.0,300.0,300.0,136.65176470588236,90.78,69.52235294117648,58.33411764705883
67.28470588235295,260.84117647058827,300.0,300.0,300.0,137.77058823529413,90.78,70.64117647058823,58.33411764705883
67.28470588235295,263.0788235294118,300.0,300.0,300.0,137.77058823529413,90.78,70.64117647058823,58.33411764705883
67.28470588235295,264.1976470588235,300.0,300.0,300.0,136.65176470588236,90.78,70.64117647058823,58.33411764705883
67.28470588235295,264.1976470588235,300.0,300.0,300.0,137.77058823529413,90.78,70.64117647058823,58.33411764705883
67.28470588235295,264.1976470588235,300.0,300.0,300.0,137.77058823529413,90.78,70.64117647058823,58.33411764705883
67.28470588235295,264.1976470588235,300.0,300.0,300.0,138.8894117647059,90.78,70.64117647058823,58.33411764705883
67.28470588235295,264.1976470588235,300.0,300.0,300.0,138.8894117647059,89.66117647058825,69.52235294117648,57.21529411764706
67.28470588235295,264.1976470588235,300.0,300.0,300.0,138.8894117647059,89.66117647058825,69.52235294117648,57.21529411764706
67.28470588235295,264.1976470588235,300.0,300.0,300.0,138.8894117647059,89.66117647058825,69.52235294117648,57.21529411764706
67.28470588235295,264.1976470588235,300.0,300.0,300.0,138.8894117647059,89.66117647058825,69.52235294117648,57.21529411764706
67.28470588235295,263.0788235294118,300.0,300.0,300.0,138.8894117647059,89.66117647058825,69.52235294117648,57.21529411764706
67.28470588235295,263.0788235294118,300.0,300.0,300.0,138.8894117647059,89.66117647058825,69.52235294117648,56.09647058823529
67.28470588235295,261.96000000000004,300.0,300.0,300.0,137.77058823529413,88.54235294117649,69.52235294117648,56.09647058823529
66.16588235294118,260.84117647058827,300.0,300.0,300.0,137.77058823529413,88.54235294117649,69.52235294117648,56.09647058823529
66.16588235294118,260.84117647058827,300.0,300.0,300.0,137.77058823529413,88.54235294117649,69.52235294117648,56.09647058823529
65.04705882352941,259.7223529411765,300.0,300.0,300.0,136.65176470588236,88.54235294117649,69.52235294117648,57.21529411764706
63.92823529411764,258.6035294117647,300.0,300.0,300.0,136.65176470588236,88.54235294117649,68.40352941176471,57.21529411764706
63.92823529411764,256.3658823529412,300.0,300.0,300.0,136.65176470588236,88.54235294117649,68.40352941176471,56.09647058823529
62.809411764705885,255.24705882352941,300.0,300.0,300.0,134.41411764705882,88.54235294117649,68.40352941176471,56.09647058823529
61.690588235294115,254.12823529411764,300.0,300.0,300.0,134.41411764705882,88.54235294117649,68.40352941176471,56.09647058823529
60.57176470588236,254.12823529411764,300.0,300.0,300.0,133.29529411764707,88.54235294117649,68.40352941176471,56.09647058823529
60.57176470588236,254.12823529411764,300.0,300.0,300.0,133.29529411764707,88.54235294117649,68.40352941176471,56.09647058823529
59.45294117647059,253.0094117647059,300.0,300.0,300.0,132.17647058823528,88.54235294117649,68.40352941176471,54.977647058823536
59.45294117647059,251.89058823529413,300.0,300.0,300.0,131.05764705882353,88.54235294117649,68.40352941176471,54.977647058823536
57.21529411764706,248.53411764705882,300.0,300.0,300.0,129.93882352941176,88.54235294117649,68.40352941176471,54.977647058823536
56.09647058823529,246.29647058823528,298.88117647058823,300.0,300.0,129.93882352941176,88.54235294117649,68.40352941176471,54.977647058823536
54.977647058823536,242.94,298.88117647058823,300.0,300.0,128.82,87.4235294117647,68.40352941176471,54.977647058823536
54.977647058823536,240.70235294117646,297.76235294117646,300.0,300.0,126.58235294117648,87.4235294117647,68.40352941176471,56.09647058823529
54.977647058823536,238.46470588235294,296.64352941176475,298.88117647058823,300.0,125.46352941176471,87.4235294117647,68.40352941176471,56.09647058823529
52.739999999999995,232.8705882352941,295.5247058823529,296.64352941176475,300.0,124.34470588235295,87.4235294117647,68.40352941176471,56.09647058823529
51.62117647058824,229.5141176470588,292.16823529411766,294.40588235294115,300.0,124.34470588235295,87.4235294117647,68.40352941176471,54.977647058823536
51.62117647058824,226.15764705882353,289.9305882352941,293.2870588235294,300.0,123.22588235294118,87.4235294117647,68.40352941176471,54.977647058823536
51.62117647058824,221.68235294117645,286.5741176470588,289.9305882352941,300.0,120.98823529411766,86.30470588235295,68.40352941176471,53.858823529411765
50.50235294117647,218.32588235294116,283.2176470588235,287.6929411764706,300.0,119.8694117647059,86.30470588235295,68.40352941176471,54.977647058823536
49.38352941176471,214.96941176470585,278.7423529411765,283.2176470588235,300.0,119.8694117647059,86.30470588235295,68.40352941176471,56.09647058823529
49.38352941176471,210.49411764705883,274.2670588235294,278.7423529411765,300.0,118.75058823529412,86.30470588235295,66.16588235294118,56.09647058823529
48.26470588235294,208.2564705882353,269.7917647058824,274.2670588235294,300.0,116.51294117647059,86.30470588235295,67.28470588235295,56.09647058823529
48.26470588235294,202.66235294117647,265.3164705882353,268.6729411764706,300.0,115.39411764705883,86.30470588235295,67.28470588235295,56.09647058823529
48.26470588235294,199.30588235294118,261.96000000000004,263.0788235294118,300.0,115.39411764705883,86.30470588235295,67.28470588235295,56.09647058823529
47.14588235294117,195.94941176470587,257.48470588235296,259.7223529411765,300.0,114.27529411764706,85.18588235294119,67.28470588235295,56.09647058823529
46.027058823529416,191.47411764705882,251.89058823529413,253.0094117647059,300.0,112.03764705882354,85.18588235294119,66.16588235294118,54.977647058823536
46.027058823529416,188.1176470588235,246.29647058823528,248.53411764705882,300.0,110.91882352941178,85.18588235294119,66.16588235294118,54.977647058823536
44.908235294117645,184.76117647058823,242.94,241.82117647058823,300.0,108.68117647058824,85.18588235294119,65.04705882352941,54.977647058823536
43.78941176470588,180.28588235294117,238.46470588235294,237.34588235294117,298.88117647058823,107.56235294117648,84.06705882352942,65.04705882352941,54.977647058823536
42.67058823529412,178.04823529411763,232.8705882352941,232.8705882352941,297.76235294117646,106.44352941176471,84.06705882352942,65.04705882352941,54.977647058823536
41.55176470588235,171.33529411764707,228.39529411764707,228.39529411764707,295.5247058823529,105.32470588235294,82.94823529411765,63.92823529411764,54.977647058823536
41.55176470588235,169.09764705882353,225.0388235294118,222.80117647058822,293.2870588235294,105.32470588235294,82.94823529411765,63.92823529411764,53.858823529411765
40.43294117647059,164.62235294117647,222.80117647058822,218.32588235294116,289.9305882352941,104.20588235294119,81.82941176470588,63.92823529411764,53.858823529411765
39.31411764705882,160.1470588235294,217.20705882352942,213.8505882352941,286.5741176470588,100.84941176470588,81.82941176470588,62.809411764705885,53.858823529411765
38.19529411764706,156.7905882352941,212.73176470588234,209.37529411764706,280.98,99.73058823529412,81.82941176470588,62.809411764705885,54.977647058823536
38.19529411764706,152.31529411764706,208.2564705882353,203.78117647058824,277.6235294117647,100.84941176470588,79.59176470588235,62.809411764705885,54.977647058823536
38.19529411764706,148.95882352941175,203.78117647058824,198.1870588235294,270.91058823529414,99.73058823529412,79.59176470588235,63.92823529411764,53.858823529411765
37.076470588235296,145.60235294117646,199.30588235294118,194.8305882352941,266.43529411764706,97.4929411764706,79.59176470588235,63.92823529411764,53.858823529411765
35.957647058823525,142.24588235294118,195.94941176470587,190.35529411764708,259.7223529411765,95.25529411764707,79.59176470588235,62.809411764705885,53.858823529411765
34.83882352941177,140.00823529411764,191.47411764705882,183.64235294117645,254.12823529411764,95.25529411764707,78.4729411764706,62.809411764705885,53.858823529411765
33.72,135.5329411764706,186.99882352941174,180.28588235294117,248.53411764705882,94.1364705882353,78.4729411764706,61.690588235294115,54.977647058823536
33.72,131.05764705882353,181.40470588235294,173.57294117647058,242.94,91.89882352941177,77.35411764705883,62.809411764705885,54.977647058823536
32.601176470588236,127.70117647058824,178.04823529411763,170.21647058823527,236.2270588235294,89.66117647058825,77.35411764705883,62.809411764705885,53.858823529411765
32.601176470588236,123.22588235294118,174.69176470588235,164.62235294117647,231.75176470588235,88.54235294117649,77.35411764705883,62.809411764705885,53.858823529411765
31.48235294117647,118.75058823529412,170.21647058823527,159.02823529411762,225.0388235294118,87.4235294117647,77.35411764705883,61.690588235294115,53.858823529411765
31.48235294117647,116.51294117647059,164.62235294117647,154.55294117647057,220.5635294117647,86.30470588235295,76.23529411764706,61.690588235294115,53.858823529411765
30.363529411764706,110.91882352941178,160.1470588235294,150.07764705882352,213.8505882352941,85.18588235294119,76.23529411764706,61.690588235294115,53.858823529411765
30.363529411764706,108.68117647058824,154.55294117647057,145.60235294117646,208.2564705882353,82.94823529411765,76.23529411764706,60.57176470588236,53.858823529411765
29.24470588235294,104.20588235294119,151.1964705882353,143.36470588235295,202.66235294117647,81.82941176470588,75.1164705882353,60.57176470588236,52.739999999999995
29.24470588235294,100.84941176470588,145.60235294117646,137.77058823529413,198.1870588235294,80.71058823529413,75.1164705882353,60.57176470588236,52.739999999999995
28.125882352941176,97.4929411764706,141.1270588235294,133.29529411764707,192.5929411764706,80.71058823529413,75.1164705882353,60.57176470588236,53.858823529411765
28.125882352941176,94.1364705882353,135.5329411764706,127.70117647058824,188.1176470588235,79.59176470588235,73.99764705882353,60.57176470588236,53.858823529411765
27.007058823529412,89.66117647058825,131.05764705882353,124.34470588235295,183.64235294117645,77.35411764705883,73.99764705882353,60.57176470588236,53.858823529411765
25.88823529411765,87.4235294117647,126.58235294117648,120.98823529411766,179.1670588235294,76.23529411764706,73.99764705882353,60.57176470588236,52.739999999999995
24.769411764705882,82.94823529411765,124.34470588235295,116.51294117647059,173.57294117647058,75.1164705882353,72.87882352941176,59.45294117647059,52.739999999999995
24.769411764705882,80.71058823529413,119.8694117647059,112.03764705882354,169.09764705882353,73.99764705882353,71.76,59.45294117647059,52.739999999999995
23.650588235294116,76.23529411764706,115.39411764705883,107.56235294117648,164.62235294117647,72.87882352941176,71.76,59.45294117647059,52.739999999999995
23.650588235294116,72.87882352941176,110.91882352941178,104.20588235294119,160.1470588235294,70.64117647058823,70.64117647058823,59.45294117647059,52.739999999999995
23.650588235294116,69.52235294117648,106.44352941176471,100.84941176470588,154.55294117647057,69.52235294117648,70.64117647058823,59.45294117647059,51.62117647058824
23.650588235294116,67.28470588235295,104.20588235294119,96.37411764705882,150.07764705882352,68.40352941176471,69.52235294117648,59.45294117647059,51.62117647058824
22.531764705882352,63.92823529411764,99.73058823529412,91.89882352941177,145.60235294117646,68.40352941176471,69.52235294117648,57.21529411764706,50.50235294117647
22.531764705882352,61.690588235294115,95.25529411764707,87.4235294117647,141.1270588235294,66.16588235294118,68.40352941176471,57.21529411764706,50.50235294117647
22.531764705882352,58.33411764705883,90.78,84.06705882352942,135.5329411764706,65.04705882352941,68.40352941176471,57.21529411764706,50.50235294117647
21.41294117647059,56.09647058823529,86.30470588235295,79.59176470588235,131.05764705882353,62.809411764705885,67.28470588235295,56.09647058823529,49.38352941176471
20.294117647058822,52.739999999999995,82.94823529411765,77.35411764705883,127.70117647058824,61.690588235294115,66.16588235294118,56.09647058823529,49.38352941176471
20.294117647058822,50.50235294117647,79.59176470588235,72.87882352941176,124.34470588235295,60.57176470588236,66.16588235294118,54.977647058823536,49.38352941176471
20.294117647058822,49.38352941176471,76.23529411764706,69.52235294117648,118.75058823529412,59.45294117647059,66.16588235294118,54.977647058823536,50.50235294117647
20.294117647058822,47.14588235294117,73.99764705882353,66.16588235294118,114.27529411764706,56.09647058823529,65.04705882352941,54.977647058823536,49.38352941176471
20.294117647058822,44.908235294117645,70.64117647058823,62.809411764705885,108.68117647058824,56.09647058823529,65.04705882352941,53.858823529411765,49.38352941176471
20.294117647058822,42.67058823529412,67.28470588235295,60.57176470588236,106.44352941176471,54.977647058823536,63.92823529411764,53.858823529411765,49.38352941176471
19.17529411764706,40.43294117647059,66.16588235294118,58.33411764705883,101.96823529411766,53.858823529411765,62.809411764705885,53.858823529411765,48.26470588235294
19.17529411764706,40.43294117647059,60.57176470588236,56.09647058823529,97.4929411764706,51.62117647058824,62.809411764705885,53.858823529411765,48.26470588235294
19.17529411764706,38.19529411764706,58.33411764705883,53.858823529411765,93.01764705882354,50.50235294117647,61.690588235294115,52.739999999999995,48.26470588235294
19.17529411764706,35.957647058823525,54.977647058823536,50.50235294117647,89.66117647058825,49.38352941176471,60.57176470588236,52.739999999999995,47.14588235294117
19.17529411764706,34.83882352941177,52.739999999999995,49.38352941176471,85.18588235294119,49.38352941176471,60.57176470588236,51.62117647058824,47.14588235294117
19.17529411764706,33.72,50.50235294117647,47.14588235294117,81.82941176470588,47.14588235294117,58.33411764705883,50.50235294117647,46.027058823529416
18.056470588235292,32.601176470588236,49.38352941176471,44.908235294117645,77.35411764705883,47.14588235294117,58.33411764705883,50.50235294117647,46.027058823529416
18.056470588235292,32.601176470588236,47.14588235294117,43.78941176470588,75.1164705882353,46.027058823529416,58.33411764705883,50.50235294117647,44.908235294117645
16.93764705882353,30.363529411764706,44.908235294117645,42.67058823529412,70.64117647058823,43.78941176470588,57.21529411764706,50.50235294117647,44.908235294117645
15.818823529411764,30.363529411764706,44.908235294117645,40.43294117647059,67.28470588235295,42.67058823529412,56.09647058823529,49.38352941176471,43.78941176470588
16.93764705882353,29.24470588235294,42.67058823529412,38.19529411764706,63.92823529411764,40.43294117647059,54.977647058823536,49.38352941176471,43.78941176470588
16.93764705882353,28.125882352941176,39.31411764705882,35.957647058823525,61.690588235294115,39.31411764705882,54.977647058823536,48.26470588235294,42.67058823529412
18.056470588235292,27.007058823529412,38.19529411764706,35.957647058823525,58.33411764705883,39.31411764705882,53.858823529411765,48.26470588235294,42.67058823529412
18.056470588235292,25.88823529411765,37.076470588235296,34.83882352941177,56.09647058823529,38.19529411764706,51.62117647058824,47.14588235294117,42.67058823529412
18.056470588235292,25.88823529411765,35.957647058823525,33.72,53.858823529411765,38.19529411764706,51.62117647058824,47.14588235294117,42.67058823529412
18.056470588235292,24.769411764705882,34.83882352941177,32.601176470588236,51.62117647058824,37.076470588235296,50.50235294117647,46.027058823529416,41.55176470588235
16.93764705882353,23.650588235294116,33.72,31.48235294117647,49.38352941176471,35.957647058823525,50.50235294117647,46.027058823529416,41.55176470588235
16.93764705882353,23.650588235294116,31.48235294117647,31.48235294117647,47.14588235294117,34.83882352941177,49.38352941176471,44.908235294117645,41.55176470588235
15.818823529411764,23.650588235294116,31.48235294117647,30.363529411764706,46.027058823529416,33.72,48.26470588235294,44.908235294117645,40.43294117647059
15.818823529411764,23.650588235294116,30.363529411764706,29.24470588235294,44.908235294117645,32.601176470588236,47.14588235294117,43.78941176470588,40.43294117647059
15.818823529411764,22.531764705882352,29.24470588235294,29.24470588235294,43.78941176470588,32.601176470588236,47.14588235294117,43.78941176470588,38.19529411764706
